count,versions,keysPercent,insertLs,insertTPs,rangeSearch1SkipListLns,rangeSearch1MerkleLns,rangeSearch3SkipListLms,rangeSearch3MerkleLms,rangeSearch4SkipListLms,rangeSearch4MerkleLms
400000,1000,0.2,0.0912105,4385460.007345646,0.0,0.0,0.0,2.1091,0.0,11.3693
400000,1000,0.2,0.0980902,4077879.3396282196,0.0,0.0,0.0,2.1651,0.0,14.794
400000,1000,0.2,0.0896058,4463996.750210366,0.0,0.0,0.0,2.6151,0.0,12.4923
400000,1000,0.2,0.0922415,4336442.924280286,0.0,0.0,0.0,5.3029,0.0,11.1625
400000,1000,0.2,0.149827,2669745.7734587225,0.0,0.0,0.0,4.9372,0.0,13.8773
400000,1000,0.2,0.1018095,3928906.438004312,0.0,0.0,0.0,3.1348,0.0,13.302
400000,1000,0.2,0.0923486,4331413.795119796,0.0,0.0,0.0,2.2969,0.0,11.9883
400000,1000,0.2,0.0996751,4013038.3616369586,0.0,0.0,0.0,3.4354,0.0,9.3951
400000,1000,0.3,0.0865838,4619801.856698366,0.0,0.0,0.0,6.5774,0.0,16.9271
400000,1000,0.3,0.0881513,4537652.876361437,0.0,0.0,0.0,6.497,0.0,15.7762
400000,1000,0.3,0.0905991,4415054.895688809,0.0,0.0,0.0,5.2083,0.0,22.1529
400000,1000,0.3,0.0911913,4386383.35016608,0.0,0.0,0.0,5.6737,0.0,18.9556
400000,1000,0.3,0.0902143,4433886.867159641,0.0,0.0,0.0,5.7453,0.0,15.1614
400000,1000,0.3,0.0931337,4294900.771686296,0.0,0.0,0.0,6.2749,0.0,14.2201
400000,1000,0.3,0.0931993,4291877.728695387,0.0,0.0,0.0,7.3283,0.0,18.8419
400000,1000,0.3,0.0883142,4529282.946570314,0.0,0.0,0.0,5.4563,0.0,14.8658
400000,1000,0.3,0.0865003,4624261.4187465245,0.0,0.0,0.0,5.5247,0.0,18.598
400000,1000,0.3,0.0899779,4445536.070523984,0.0,1134100.0,0.0,6.2962,0.0,17.7455
400000,1000,0.4,0.0888753,4500688.042684525,0.0,0.0,0.0,10.515,0.0,25.0071
400000,1000,0.4,0.0927689,4311789.834739875,0.0,1113000.0,0.0,10.3065,0.0,26.523
400000,1000,0.4,0.0912023,4385854.304112945,0.0,0.0,0.0,13.0166,0.0,26.4368
400000,1000,0.4,0.0932113,4291325.193404662,0.0,0.0,0.0,10.205,0.0,23.4771
400000,1000,0.4,0.1257394,3181182.6682805866,0.0,1046100.0,0.0,4.497,0.0,13.0092
400000,1000,0.4,0.0862767,4636245.938938323,0.0,0.0,0.0,10.7623,0.0,22.4704
400000,1000,0.4,0.1011821,3953268.4140771935,0.0,0.0,0.0,13.0149,0.0,29.1215
400000,1000,0.4,0.0893127,4478646.373919947,0.0,0.0,0.0,10.0873,0.0,26.3434
400000,1000,0.4,0.0914395,4374477.113282553,0.0,0.0,0.0,10.5684,0.0,23.1443
400000,1000,0.4,0.0860981,4645863.265275308,0.0,0.0,0.0,10.2479,0.0,25.2833
400000,1000,0.5,0.0874432,4574398.009221987,0.0,0.0,0.0,16.7763,0.0,32.0111
400000,1000,0.5,0.0847498,4719775.149911858,0.0,1113300.0,0.0,16.709,0.0,32.2577
400000,1000,0.5,0.0881808,4536134.850216827,0.0,0.0,0.0,14.6011,1.1235,28.7936
400000,1000,0.5,0.13276,3012955.70955107,0.0,90800.0,0.0,18.2281,0.0,40.9558
400000,1000,0.5,0.0859151,4655758.999291161,0.0,0.0,0.0,16.679,0.0,28.5101
400000,1000,0.5,0.0850506,4703082.635513447,0.0,0.0,0.0,15.6595,0.0,35.9894
400000,1000,0.5,0.0894976,4469393.5926773455,0.0,0.0,0.0,15.8497,0.0,28.7218
400000,1000,0.5,0.1299241,3078720.5760901943,0.0,183700.0,0.0,13.7134,0.0,21.655
400000,1000,0.5,0.0897018,4459219.324472865,0.0,998100.0,0.0,14.7389,0.0,30.9343
400000,1000,0.5,0.0920549,4345233.116325149,0.0,0.0,0.0,24.8308,0.0,28.6651
400000,10000,0.1,0.0763992,5235656.917873486,0.0,0.0,0.0,0.0,0.0,4.5004
400000,10000,0.1,0.0902992,4429718.092740579,0.0,0.0,0.0,0.0,0.0,5.0268
400000,10000,0.1,0.082884,4826021.910139472,0.0,0.0,0.0,0.0,0.0,4.9423
400000,10000,0.1,0.0742018,5390704.807700083,0.0,0.0,0.0,0.0,0.0,4.6858
400000,10000,0.1,0.0903661,4426438.675565284,0.0,0.0,0.0,1.687,0.0,5.2037
400000,10000,0.1,0.1219142,3280995.9791394277,0.0,0.0,0.0,0.1374,0.0,8.135
400000,10000,0.1,0.0837411,4776627.008720927,0.0,0.0,0.0,1.2308,0.0,5.839
400000,10000,0.1,0.0771927,5181837.142631362,0.0,0.0,0.0,0.0,0.0,5.4842
400000,10000,0.1,0.0787627,5078546.06304761,0.0,0.0,0.0,0.0,0.0,7.103
400000,10000,0.1,0.075974,5264959.06494327,0.0,767000.0,0.0,0.1661,0.0,5.6578
400000,10000,0.2,0.0774643,5163668.941693141,0.0,0.0,0.0,2.8611,0.0,9.6047
400000,10000,0.2,0.0769065,5201120.841541352,0.0,0.0,0.0,2.4243,0.0,10.7723
400000,10000,0.2,0.077889,5135513.3587541245,0.0,0.0,0.0,2.9078,0.0,14.9963
400000,10000,0.2,0.0747532,5350941.498156601,0.0,0.0,0.0,3.318,0.0,8.0733
400000,10000,0.2,0.0736211,5433224.985771743,0.0,0.0,0.0,3.539,0.0,8.5616
400000,10000,0.2,0.0820737,4873668.422405716,0.0,0.0,0.0,2.0464,0.0,10.4799
400000,10000,0.2,0.0754405,5302191.793532652,0.0,0.0,0.0,2.5477,0.0,10.5428
400000,10000,0.2,0.0776893,5148714.172994222,0.0,0.0,0.0,2.5027,0.0,8.0037
400000,10000,0.2,0.0821382,4869841.316220711,0.0,0.0,0.0,1.8945,0.0,13.8871
