count,versions,keysPercent,insertLs,insertTPs,rangeSearch1SkipListLns,rangeSearch1MerkleLns,rangeSearch3SkipListLms,rangeSearch3MerkleLms,rangeSearch4SkipListLms,rangeSearch4MerkleLms
200000,10000,0.4,0.2585386,773578.8775834633,0.0,0.0,0.0,1.0268,0.0,1.9741
200000,10000,0.4,0.2453832,815051.7231823532,0.0,0.0,0.0,20.5362,0.0,2.0184
200000,10000,0.4,0.2527763,791213.4167641507,0.0,0.0,0.0,2.0002,0.0,4.9983
200000,10000,0.4,0.2348401,851643.3096391971,0.0,0.0,0.0,1.6222,0.0,4.1139
200000,10000,0.4,0.2631082,760143.5455071335,0.0,0.0,0.0,1.0012,0.0,1.9998
200000,10000,0.4,0.2621554,762906.2762010625,0.0,0.0,0.0,0.0,0.0,3.0206
200000,10000,0.4,0.2634893,759044.1053963102,0.0,0.0,0.0,1.1604,0.0,1.9653
200000,10000,0.4,0.2610518,766131.472757514,0.0,0.0,0.0,1.0824,0.0,1.1214
200000,10000,0.5,0.2605421,767630.2601383807,0.0,0.0,0.0,0.8984,0.0,1.8685
200000,10000,0.5,0.2767577,722653.7870491047,0.0,0.0,0.0,1.0053,0.0,0.9988
200000,10000,0.5,0.2756042,725678.3459758596,0.0,0.0,0.0,1.0864,0.0,2.1782
200000,10000,0.5,0.252291,792735.3730414482,0.0,0.0,0.0,3.5464,0.0,5.8561
200000,10000,0.5,0.2630575,760290.0506543246,0.0,0.0,0.0,1.003,0.0,2.0686
200000,10000,0.5,0.2677901,746853.5991435084,0.0,0.0,0.0,1.0358,0.0,2.2154
200000,10000,0.5,0.2603145,768301.4200130996,0.0,0.0,0.0,1.2203,0.0,1.6478
200000,10000,0.5,0.2635089,758987.6470965497,0.0,0.0,0.0,3.1235,0.0,6.6326
200000,10000,0.5,0.3509379,569901.3985095369,0.0,0.0,0.0,0.9965,0.0,3.517
200000,10000,0.5,0.2702933,739936.9499724928,0.0,0.0,0.0,2.1813,0.0,3.1237
400000,100,0.1,0.6752858,592341.7906906971,0.0,0.0,0.0,0.0,0.0,0.0
400000,100,0.1,0.6798454,588369.0615542886,0.0,0.0,0.0,1.036,0.0,0.0
400000,100,0.1,0.6773476,590538.7425894769,0.0,0.0,0.0,0.0,0.0,1.1243
400000,100,0.1,0.6948574,575657.6817056277,0.0,0.0,0.0,0.0,0.0,1.2975
400000,100,0.1,0.6934667,576812.1237833049,0.0,0.0,0.0,0.9698,0.0,0.0
400000,100,0.1,0.7010452,570576.6190254209,0.0,0.0,0.0,0.0,0.0,1.1767
400000,100,0.1,0.8216027,486853.31730287644,0.0,0.0,0.0,1.004,0.0,2.9052
400000,100,0.1,0.7031843,568840.9141102837,0.0,0.0,0.0,0.0,0.0,1.0371
400000,100,0.1,0.6949237,575602.7604181581,0.0,0.0,0.0,0.0,0.0,0.0
400000,100,0.1,0.7291746,548565.4601792218,0.0,0.0,0.0,0.0,0.0,2.0023
400000,100,0.2,0.6751817,592433.1183739132,0.0,129000.0,0.0,0.0,0.0,1.1373
400000,100,0.2,0.7688794,520237.63414652547,0.0,0.0,0.0,0.0,0.0,2.2956
400000,100,0.2,0.709608,563691.502914285,0.0,0.0,0.0,0.0,0.0,2.0035
400000,100,0.2,0.7096563,563653.137441322,0.0,0.0,0.0,1.025,0.0,4.0199
400000,100,0.2,0.7148284,559574.8574063369,0.0,0.0,0.0,0.0,0.0,1.6161
400000,100,0.2,0.692401,577699.916666787,0.0,0.0,0.0,0.0,0.0,2.1476
400000,100,0.2,0.6827152,585895.8464671653,0.0,0.0,0.0,0.0,0.0,1.0017
400000,100,0.2,0.7535277,530836.4908151353,0.0,0.0,0.0,1.0172,0.0,1.0809
400000,100,0.2,0.8308782,481418.3354431492,0.0,0.0,0.0,0.0,0.0,2.5602
400000,100,0.2,0.7351681,544093.2488773656,0.0,0.0,0.0,0.0,0.0,1.9908
400000,100,0.3,0.7734659,517152.72774145566,0.0,0.0,0.0,0.9994,0.0,2.5018
400000,100,0.3,0.729031,548673.5131976556,0.0,0.0,0.0,1.0659,0.0,2.4578
400000,100,0.3,0.6942586,576154.1880791971,0.0,0.0,0.0,0.0,0.0,2.5584
400000,100,0.3,0.7350813,544157.4965925538,0.0,0.0,0.0,0.9999,0.0,1.9825
400000,100,0.3,0.6496054,615758.428116515,0.0,0.0,0.0,1.0011,0.0,2.7118
400000,100,0.3,0.65975,606290.2614626753,0.0,1016200.0,0.0,0.0,0.0,2.8734
400000,100,0.3,0.6833616,585341.6405018953,0.0,0.0,0.0,0.9779,0.0,2.508
400000,100,0.3,0.6375131,627438.0871546011,0.0,0.0,0.0,1.8984,0.0,5.5081
400000,100,0.3,0.7043653,567887.1460590123,0.0,0.0,0.0,0.0,0.0,2.0003
400000,100,0.3,0.7211896,554639.1683962165,0.0,0.0,0.0,0.9733,0.0,3.012
400000,100,0.4,0.6974571,573511.9765789178,0.0,0.0,0.0,2.0698,0.0,2.9779
400000,100,0.4,0.7314458,546862.1188336853,0.0,0.0,0.0,1.103,0.0,1.897
400000,100,0.4,0.7052749,567154.7364013663,0.0,0.0,0.0,1.9978,0.0,3.2068
400000,100,0.4,0.7564132,528811.5014386317,0.0,1001400.0,0.0,0.9995,0.0,7.268
400000,100,0.4,0.7866165,508507.0043661682,0.0,0.0,0.0,1.5081,0.0,2.6832
400000,100,0.4,0.6732047,594172.916499246,0.0,0.0,0.0,1.9999,0.0,6.639
400000,100,0.4,0.6826604,585942.87877252,0.0,0.0,0.0,1.0035,0.0,3.7142
400000,100,0.4,0.6522247,613285.574741343,0.0,0.0,0.0,1.7714,0.0,3.0129
400000,100,0.4,0.6316594,633252.6674977053,0.0,0.0,0.0,0.9994,0.0,3.4931
400000,100,0.4,0.6679226,598871.7854434032,0.0,0.0,0.0,1.0005,0.0,5.5507
400000,100,0.5,0.6881135,581299.4513259804,0.0,0.0,0.0,2.0004,0.0,2.9944
400000,100,0.5,0.6944967,575956.6604132173,0.0,0.0,0.0,2.0006,0.0,2.5025
400000,100,0.5,0.6701435,596887.0846318736,0.0,0.0,0.0,2.0231,0.0,5.325
400000,100,0.5,0.6587974,607166.9378173017,0.0,0.0,0.0,2.0044,0.0,2.9992
400000,100,0.5,0.6517843,613699.961781835,0.0,0.0,0.0,2.023,0.0,7.6089
400000,100,0.5,0.6900705,579650.9197248686,0.0,0.0,0.0,2.1447,0.0,2.8561
400000,100,0.5,0.6611685,604989.4996509966,0.0,0.0,0.0,4.5268,0.0,9.5502
400000,100,0.5,0.6792481,588886.446645931,0.0,0.0,0.0,2.0068,0.0,3.003
400000,100,0.5,0.6791866,588939.7700131304,0.0,0.0,0.0,1.0213,0.0,1.9995
400000,100,0.5,0.6827618,585855.8577823188,0.0,0.0,0.0,2.3469,0.0,3.0005
400000,1000,0.1,0.7356968,543702.2425542696,0.0,0.0,0.0,0.0,0.0,1.131
400000,1000,0.1,0.755328,529571.2591086257,0.0,0.0,0.0,0.0,0.0,1.1399
400000,1000,0.1,0.7533686,530948.595415312,0.0,0.0,0.0,0.9149,0.0,1.6704
400000,1000,0.1,0.6981105,572975.1951875814,0.0,0.0,0.0,0.0,0.0,2.7665
400000,1000,0.1,0.7401761,540411.9371052375,0.0,0.0,0.0,0.0,0.0,1.029
400000,1000,0.1,0.7307734,547365.2981895619,0.0,0.0,0.0,1.0291,0.0,3.111
400000,1000,0.1,0.7248587,551831.6880241625,0.0,0.0,0.0,0.0,0.0,2.093
400000,1000,0.1,0.7278791,549541.8126444351,0.0,0.0,0.0,0.0,0.0,2.1025
400000,1000,0.1,0.7058403,566700.4278446556,0.0,0.0,0.0,0.215,0.0,1.2861
400000,1000,0.1,0.7181714,556970.104908104,0.0,0.0,0.0,0.0,0.0,2.3811
400000,1000,0.2,0.7562548,528922.262708283,0.0,0.0,0.0,0.0,0.0,2.1943
400000,1000,0.2,0.7111735,562450.6537434255,0.0,0.0,0.0,0.0,0.0,1.1282
400000,1000,0.2,0.7443699,537367.2417436546,0.0,0.0,0.0,1.2505,0.0,5.6017
400000,1000,0.2,0.8213923,486978.02499487763,0.0,0.0,0.0,0.0,0.0,3.2499
400000,1000,0.2,0.7748197,516249.13512137084,0.0,0.0,0.0,1.0156,0.0,1.1103
400000,1000,0.2,0.7534225,530910.6112440231,0.0,0.0,0.0,0.1673,0.0,3.7405
400000,1000,0.2,0.7640425,523531.0862942834,0.0,0.0,0.0,0.0,0.0,2.5266
400000,1000,0.2,0.7410588,539768.2343155496,0.0,0.0,0.0,0.0,0.0,2.0271
400000,1000,0.2,0.760894,525697.4033176764,0.0,0.0,0.0,0.0,0.0,1.0657
400000,1000,0.2,0.7301163,547857.923456852,0.0,0.0,0.0,0.7694,0.0,1.8372
400000,1000,0.3,0.7344569,544620.1131747826,0.0,0.0,0.0,0.0,0.0,2.5931
400000,1000,0.3,0.7541387,530406.4093249689,0.0,0.0,0.0,1.1282,0.0,1.6212
400000,1000,0.3,0.7770096,514794.1544094179,0.0,0.0,0.0,0.0,0.0,2.5415
400000,1000,0.3,0.7348605,544320.996978338,0.0,0.0,0.0,0.0,0.0,2.1708
400000,1000,0.3,0.7344339,544637.1688452834,0.0,0.0,0.0,1.0966,0.0,2.562
400000,1000,0.3,0.7589066,527074.0826341476,0.0,0.0,0.0,1.1106,0.0,1.2327
400000,1000,0.3,0.7301826,547808.1783926376,0.0,0.0,0.0,1.0459,0.0,5.2453
400000,1000,0.3,0.8843329,452318.3520595016,0.0,0.0,0.0,0.3549,0.0,10.4711
400000,1000,0.3,0.7324297,546127.4986527718,0.0,0.0,0.0,1.1111,0.0,1.998
400000,1000,0.3,0.7114071,562265.9655772342,0.0,0.0,0.0,0.0,0.0,3.7199
400000,1000,0.4,0.7879275,507660.92057962186,0.0,0.0,0.0,2.0151,0.0,6.9605
400000,1000,0.4,0.7678239,520952.78617922676,0.0,0.0,0.0,4.0175,0.0,10.7575
400000,1000,0.4,0.7729317,517510.14999126055,0.0,0.0,0.0,1.809,0.0,2.9154
400000,1000,0.4,0.7340625,544912.7288207748,0.0,882800.0,0.0,1.9994,0.0,7.2059
400000,1000,0.4,0.8310148,481339.2011790885,0.0,0.0,0.0,1.0162,0.0,3.9785
400000,1000,0.4,0.7363508,543219.3459965006,0.0,0.0,0.0,1.717,0.0,3.0084
400000,1000,0.4,0.7324611,546104.0866197536,0.0,0.0,0.0,1.0299,0.0,1.9999
400000,1000,0.4,0.709198,564017.3830157445,0.0,0.0,0.0,1.1261,0.0,3.3188
400000,1000,0.4,0.723112,553164.6549912047,0.0,0.0,0.0,1.0605,0.0,3.0318
400000,1000,0.4,0.7179646,557130.5326195749,0.0,0.0,0.0,0.0,0.0,6.3124
400000,1000,0.5,0.7858898,508977.21283569274,0.0,0.0,0.0,2.0958,0.0,3.8317
400000,1000,0.5,0.7009367,570664.9402150009,0.0,0.0,0.0,3.8977,0.0,10.69
400000,1000,0.5,0.7073012,565529.9326510404,0.0,0.0,0.0,2.4228,0.0,6.6613
